user,dayofweek,hour,age,numscreens,minigame,used_premium_feature,enrolled,liked,SavingCount,CMCount,CCCount,LoansCount,Other
272654,5,22,28,24,0,1,1,0,0,3,0,2,19
195598,6,9,45,23,0,1,1,1,3,1,0,0,15
29889,5,19,25,27,0,0,1,0,0,1,0,2,20
237252,5,12,35,14,0,1,0,0,0,0,0,2,9
306467,6,6,41,20,0,0,1,0,0,0,0,0,13
278477,6,2,34,12,0,0,0,0,1,2,0,2,7
116528,6,1,33,14,0,0,1,0,0,0,0,0,13
311041,1,19,21,1,0,1,1,1,0,0,0,0,1
146177,0,22,19,12,0,0,1,0,0,2,0,2,8
259309,3,17,43,47,0,1,1,0,0,3,0,0,9
211210,5,15,33,5,0,1,0,1,0,2,0,2,3
296409,0,18,51,22,0,0,1,0,0,0,0,2,14
187253,0,3,19,2,0,0,1,1,0,2,0,0,1
104434,4,2,21,4,0,0,1,0,0,2,0,0,2
178839,5,8,33,19,0,0,0,0,0,0,0,0,10
275673,4,14,47,25,0,1,0,0,0,3,0,2,10
27733,1,7,39,16,0,0,1,0,0,4,0,2,12
183134,5,4,21,69,1,0,0,0,8,2,0,2,24
278620,1,4,34,1,0,0,0,0,0,0,0,0,1
30401,4,3,34,32,0,0,1,0,0,2,3,0,17
178180,0,22,18,29,0,0,1,0,0,5,0,2,14
62717,5,20,29,20,0,0,1,1,0,3,0,0,8
225604,4,1,37,16,0,0,1,0,0,5,0,2,8
97957,2,2,26,42,1,0,1,0,0,1,0,2,18
270253,6,2,39,14,1,0,0,0,0,2,0,0,8
367857,4,21,23,10,0,0,0,0,0,0,0,2,9
212832,5,20,40,7,0,1,0,1,0,0,0,2,5
48205,0,5,20,22,0,0,1,1,0,0,0,0,14
153691,3,3,48,19,0,1,0,0,0,2,0,2,6
88628,6,22,49,13,0,0,1,0,0,2,0,0,6
48684,4,8,36,16,1,0,1,0,0,1,0,0,9
288236,0,16,26,37,0,0,1,0,0,1,0,3,22
156234,2,5,23,30,0,0,1,0,0,1,0,2,22
350130,5,3,19,23,0,0,1,0,8,2,0,2,11
247075,0,2,23,77,0,0,1,0,1,2,3,2,25
33656,3,19,36,10,0,0,1,0,0,0,0,0,10
109160,4,22,38,47,1,0,1,0,1,2,0,0,27
244795,4,20,21,37,0,0,1,0,0,2,0,2,17
166362,3,18,16,11,0,0,0,0,0,0,0,0,4
46183,0,15,23,15,0,0,1,0,0,0,0,0,14
363395,2,4,22,37,0,1,0,0,0,0,0,2,19
285098,1,0,20,43,0,0,1,0,0,5,1,2,17
280806,0,19,20,20,0,0,0,0,0,0,0,0,15
291486,3,4,37,8,0,0,0,0,0,2,0,0,7
54351,5,10,28,23,0,1,1,0,0,0,0,0,19
71158,5,13,48,12,0,0,1,0,5,0,0,0,6
372323,1,22,49,3,0,1,0,0,0,0,0,2,2
142122,5,15,23,22,0,0,1,0,0,2,0,2,14
180302,5,21,29,30,0,1,1,0,0,3,0,2,7
92930,3,22,30,38,0,0,0,0,0,2,0,2,14
28571,6,21,21,12,0,0,1,0,0,0,0,0,8
21741,0,23,24,9,0,0,1,0,0,4,0,0,6
39621,5,19,20,30,0,0,1,0,0,0,0,2,16
6134,3,17,37,4,0,0,0,0,0,2,0,0,3
327940,5,19,29,24,1,1,0,0,3,0,0,2,12
182794,1,8,39,29,1,1,1,0,0,2,0,2,16
304762,2,12,32,21,0,0,1,0,0,4,0,2,10
325827,4,4,26,33,0,0,0,0,0,2,0,2,9
166777,5,22,27,11,0,1,1,0,0,0,0,0,5
155974,5,21,52,10,0,0,0,0,0,0,0,0,8
245961,3,1,26,19,0,0,0,1,0,0,1,0,10
167064,2,0,25,36,0,1,0,0,0,0,0,0,18
100110,0,1,55,3,0,0,0,0,0,0,0,2,2
56115,4,5,21,27,1,0,0,0,0,3,0,2,18
352431,1,14,57,19,0,0,0,0,0,3,3,2,4
37782,5,1,23,25,0,1,0,1,0,0,0,2,12
244936,5,1,40,37,0,0,0,1,1,0,0,0,23
242202,2,23,28,28,0,0,0,1,6,2,1,2,11
148072,5,3,23,35,0,0,1,0,0,5,0,2,19
238269,6,16,24,2,0,1,1,0,0,0,0,0,2
112580,1,19,27,37,0,0,1,0,0,1,0,2,12
300967,4,13,23,20,0,0,1,0,0,2,3,2,10
79616,0,4,28,4,0,0,0,0,0,0,0,0,4
300324,3,17,28,22,1,0,0,0,0,2,2,2,12
204779,3,2,29,17,0,0,0,0,0,0,0,2,12
172201,1,16,37,12,1,0,0,0,0,2,0,0,9
182953,6,14,32,21,1,0,0,0,0,4,0,2,7
63716,2,1,30,34,0,0,0,0,0,3,1,2,7
360856,4,3,36,10,0,0,1,1,0,0,0,0,10
9976,2,22,39,1,0,0,0,0,0,0,0,2,0
122243,0,17,40,22,0,0,1,0,0,0,1,2,15
369053,3,21,33,14,0,1,1,1,4,3,0,0,8
267999,2,10,30,8,0,0,1,0,0,0,0,2,7
219784,4,5,40,41,0,0,1,0,6,0,0,0,22
305268,6,23,45,14,0,0,0,0,0,3,0,2,9
68328,4,19,31,14,0,0,0,0,0,2,0,2,8
265818,5,17,18,22,0,0,1,0,0,0,0,0,13
158541,2,7,26,58,0,0,1,0,0,5,3,2,15
360572,0,17,28,18,0,0,1,0,0,4,0,2,13
251451,3,23,35,18,0,0,0,0,0,3,0,2,12
21248,5,20,25,36,0,0,1,0,0,5,2,2,14
241865,0,19,51,6,0,1,0,0,0,2,0,2,3
83509,5,20,74,44,1,1,1,1,0,1,1,3,29
354058,4,2,34,7,0,0,1,0,0,0,0,0,7
293313,4,15,46,38,0,0,1,0,0,5,0,2,14
204201,3,2,40,12,0,0,0,0,0,1,0,2,4
74041,4,18,23,12,0,0,1,0,0,2,0,2,9
296119,4,6,31,32,0,0,1,1,0,5,0,2,14
359606,1,0,22,12,0,0,0,0,0,2,0,2,5
56443,1,0,37,54,0,1,0,1,6,0,0,2,27
162745,5,18,24,47,0,0,1,0,3,3,0,2,19
293698,0,5,39,3,0,0,0,1,0,0,0,0,2
39998,4,1,17,17,0,0,1,0,0,2,0,2,15
57035,6,19,18,10,0,0,1,0,0,0,0,2,5
135164,1,2,58,8,0,1,0,1,0,0,0,0,7
141555,4,5,20,40,0,0,1,0,0,2,0,0,15
235472,5,10,41,29,0,0,1,0,0,2,0,2,17
56302,6,5,26,3,0,0,1,0,0,0,0,0,3
120235,3,17,28,9,0,1,0,0,5,0,0,2,3
144347,5,12,54,9,0,0,0,0,0,2,0,2,4
44664,2,10,28,6,0,0,0,0,0,0,0,0,6
277058,1,17,21,15,0,0,0,0,0,0,0,0,7
22865,1,21,55,28,0,0,0,1,0,0,2,2,14
103073,1,20,26,12,0,0,1,0,0,0,0,2,11
137361,4,20,24,24,0,0,1,0,0,2,0,2,11
272276,1,20,25,41,0,1,0,0,0,0,0,2,16
365944,6,18,21,31,0,0,0,0,0,3,0,2,11
12306,1,23,23,1,0,0,1,0,0,0,0,0,1
178573,0,19,23,21,0,0,0,1,0,0,0,2,14
59971,3,21,28,37,0,0,0,0,2,4,2,2,15
137103,2,20,23,17,0,0,1,1,0,0,0,0,16
283401,1,8,22,19,0,0,1,0,0,0,0,2,18
4629,3,16,20,35,0,0,1,1,0,5,0,2,14
67316,2,17,36,23,0,0,0,0,0,3,0,2,17
248851,2,1,19,8,0,0,1,0,0,2,0,0,7
155779,3,3,32,5,0,0,1,0,0,0,0,0,5
42690,5,3,26,28,0,0,1,0,3,3,0,0,14
353518,0,12,33,10,0,1,1,0,0,3,0,0,7
25915,0,22,37,29,0,0,0,0,0,2,0,2,17
181372,5,19,19,56,0,0,0,0,0,2,0,2,16
153570,6,1,21,7,1,0,1,0,0,0,0,0,6
99196,6,21,34,15,0,0,0,0,0,0,0,0,11
191241,2,14,55,1,0,0,0,0,0,2,0,0,0
16005,0,9,45,29,0,0,1,0,0,4,1,2,14
90479,4,23,26,22,0,0,1,0,0,0,0,2,19
121490,1,16,22,17,0,0,0,0,0,3,0,2,10
6867,0,18,23,60,1,0,1,0,0,2,2,2,18
293361,6,17,28,15,0,1,0,0,0,0,0,2,6
157019,4,3,38,12,0,0,1,0,0,3,0,0,6
339334,1,22,32,14,0,0,1,0,0,2,0,2,8
35826,3,18,57,17,0,0,1,0,0,0,0,0,14
198636,4,15,30,10,0,1,0,0,0,2,0,0,4
242422,5,11,24,44,1,1,1,0,0,4,0,0,27
44127,4,5,36,16,0,0,0,0,0,2,0,0,12
327745,6,9,35,14,0,0,1,0,0,0,0,2,12
327979,6,9,27,26,0,0,1,0,6,2,0,2,11
86047,0,18,24,14,0,0,0,0,0,0,0,2,11
182313,4,22,35,23,0,0,1,0,0,3,0,2,15
336244,6,20,31,49,0,0,1,0,0,1,0,2,24
220341,4,16,37,27,0,0,0,0,0,4,2,2,5
243378,0,4,28,29,0,0,1,0,1,0,0,2,16
210409,3,14,23,22,0,0,0,1,0,0,1,2,8
123845,5,12,26,20,0,0,0,0,0,0,0,0,15
150759,3,12,34,23,0,0,0,0,0,2,0,2,16
227863,1,15,18,6,1,0,0,0,0,2,0,2,4
143925,0,22,41,28,0,0,1,0,0,0,0,2,20
253423,4,15,26,7,0,0,0,0,0,2,0,2,5
250463,3,4,28,6,0,0,1,0,0,0,0,0,6
173656,3,18,20,24,0,0,1,0,0,5,0,2,12
525,6,21,59,6,0,0,0,0,0,3,0,0,2
38805,4,7,34,4,0,1,0,0,0,0,0,0,4
174162,0,18,39,57,0,0,0,1,8,2,0,2,18
136504,1,21,49,2,0,0,0,0,0,0,0,0,2
363606,2,7,65,8,0,0,0,1,0,0,0,0,8
323457,2,14,24,8,0,0,0,0,0,0,0,0,7
338216,0,19,65,27,0,0,0,1,0,2,0,2,10
168277,1,17,20,23,0,0,1,0,0,0,0,2,16
89971,0,22,28,5,0,0,1,0,0,0,0,2,3
351869,4,12,26,14,0,0,1,0,0,3,0,0,9
218771,5,14,29,12,0,0,0,0,0,0,0,2,7
297978,4,4,20,29,1,1,1,0,1,4,0,2,16
201846,5,15,27,31,1,0,0,0,0,3,0,2,19
54064,5,14,30,13,0,0,1,0,0,0,0,0,13
186369,2,23,32,18,0,0,1,1,0,2,0,2,7
64958,4,16,23,17,0,0,1,1,0,0,0,2,14
323395,1,10,37,15,1,0,1,0,0,0,0,2,11
106008,1,1,21,12,0,0,0,0,0,0,0,2,7
64232,0,4,24,19,0,0,0,0,0,0,0,2,12
62929,3,14,17,22,0,0,1,1,0,2,0,2,12
195347,6,17,19,40,0,1,1,0,6,4,0,2,19
295081,3,1,29,21,0,0,0,0,0,0,0,2,11
79137,1,2,29,13,0,0,0,0,0,4,0,2,5
207277,1,13,26,7,0,0,1,0,0,0,0,0,7
220508,5,16,33,47,0,0,1,1,0,1,0,2,20
200380,3,20,22,27,0,0,0,0,0,0,0,2,15
300597,6,19,22,2,0,0,1,1,0,0,0,0,2
103244,5,3,25,19,0,1,0,0,0,0,0,0,6
75845,0,22,21,35,0,0,1,0,0,4,0,2,21
144878,5,22,28,8,0,0,1,0,0,0,0,2,7
340322,3,2,38,8,0,0,0,0,0,0,0,2,7
228698,3,2,27,19,0,0,1,0,0,5,0,2,9
274530,0,18,38,22,0,0,1,0,0,5,0,2,10
13229,6,5,40,2,0,0,0,0,0,0,0,0,2
201113,2,15,21,71,0,1,0,0,0,2,3,2,16
309657,5,3,31,22,0,0,1,0,0,0,0,2,13
209569,0,1,44,40,0,0,0,1,6,2,0,0,20
189942,3,11,23,11,1,0,1,0,0,0,0,1,11
356058,0,0,23,35,0,0,1,0,0,0,0,2,17
248119,3,16,36,6,1,0,0,1,0,0,0,0,5
346581,1,11,26,16,1,0,0,0,0,2,0,0,12
43960,6,18,22,15,0,0,0,1,0,0,0,2,8
204627,5,22,25,6,0,0,0,1,0,0,0,2,1
82690,4,23,50,11,0,1,0,0,0,0,0,2,8
195742,1,14,35,15,0,0,0,0,0,2,0,2,6
152007,0,6,22,8,0,0,0,0,0,0,0,0,6
318280,0,13,22,8,0,0,1,0,0,0,0,2,7
20985,0,8,59,42,0,0,0,0,0,2,3,2,9
289630,3,13,26,12,0,0,0,0,0,3,0,2,9
151101,3,19,38,27,0,1,1,0,0,0,0,3,23
230642,2,18,25,32,0,1,1,0,0,2,0,0,17
177123,4,0,27,43,0,0,1,0,0,4,0,2,23
372606,6,22,27,10,0,0,0,0,0,2,0,2,7
178282,6,23,17,28,0,0,1,0,4,5,0,0,11
28846,2,8,18,5,0,0,0,0,0,0,0,0,4
134962,4,3,41,15,0,0,1,0,0,4,0,2,10
292704,1,19,25,6,0,0,1,0,0,0,2,2,3
335408,1,1,24,39,0,1,0,0,0,2,0,2,25
269989,2,23,27,21,0,1,0,0,0,0,0,2,12
137032,2,21,20,16,0,0,0,1,0,0,0,2,10
184193,2,1,29,12,0,0,1,0,0,0,0,2,9
121596,6,19,29,9,0,0,0,0,0,0,0,0,8
5807,1,1,41,16,0,1,0,0,3,0,0,2,4
38166,3,11,42,3,0,0,1,0,0,0,0,2,2
135969,1,18,42,19,0,0,0,0,0,0,0,0,13
138215,0,21,35,9,0,0,0,0,0,0,0,0,9
363885,5,21,24,11,0,0,1,0,0,2,0,2,6
229196,4,16,37,3,0,0,0,1,0,0,0,2,1
13913,5,19,28,4,0,0,0,0,0,0,0,0,4
213196,0,17,28,20,0,0,0,0,0,0,3,2,1
210744,5,11,48,9,0,0,0,0,0,0,0,0,7
302703,5,16,60,6,0,0,0,0,0,0,0,2,4
195833,1,23,45,5,0,0,0,1,0,0,0,0,5
154438,5,19,20,29,0,0,0,0,4,2,0,2,15
323513,0,22,41,9,0,0,1,0,0,0,0,2,7
230311,0,4,34,10,0,1,1,0,0,0,0,0,6
30565,2,21,35,3,0,0,0,0,0,0,0,0,3
75807,4,17,17,21,0,0,0,0,0,3,0,2,11
120179,5,16,28,23,0,0,0,0,5,2,2,0,11
237327,2,15,32,18,0,0,0,1,0,4,0,2,5
235229,5,10,34,8,0,0,1,0,0,1,0,0,7
67374,0,15,36,21,0,0,1,0,1,2,0,2,7
341602,2,19,46,16,0,0,0,0,0,0,0,2,10
322385,5,2,25,49,0,0,1,0,0,3,0,2,22
143497,2,17,62,26,0,0,1,0,0,2,3,2,11
39839,6,2,32,18,0,0,0,0,0,2,0,2,6
90348,1,19,28,13,0,1,0,0,0,3,0,2,6
54878,3,0,29,25,0,1,1,1,0,2,0,2,14
357576,6,18,24,2,0,0,0,0,0,0,0,0,2
344309,5,22,67,8,0,0,1,0,0,2,0,0,5
62764,1,5,34,60,0,0,1,0,8,2,0,2,24
367418,5,10,28,8,0,0,1,0,0,0,0,2,6
66578,6,2,20,21,0,0,0,0,0,0,0,2,12
28747,5,4,34,6,0,0,0,0,0,0,0,0,6
279821,2,10,27,24,0,0,0,0,0,0,0,2,15
332957,3,1,31,27,0,1,0,0,0,0,0,0,8
343156,0,1,19,26,0,0,0,0,0,2,0,2,7
170096,0,15,21,15,0,1,0,0,0,0,0,2,5
141005,4,18,29,4,0,0,0,0,0,2,0,0,3
355740,0,15,26,32,0,1,1,0,0,4,0,2,16
95116,3,8,35,19,0,0,0,0,0,3,0,2,5
218530,1,16,31,22,0,0,1,1,0,4,3,2,8
81605,4,21,31,30,0,0,1,0,0,5,0,2,13
202467,0,17,23,19,0,0,1,0,0,0,0,0,18
44841,5,0,31,36,0,0,1,0,0,5,2,2,14
137094,0,13,20,11,0,1,0,1,0,3,0,2,4
231463,5,22,40,26,0,0,1,0,0,2,0,2,10
187215,6,11,33,8,1,0,1,0,0,0,0,2,5
179092,0,13,18,7,0,0,1,1,0,0,0,2,6
15815,3,19,41,34,0,1,1,0,4,3,0,0,13
312335,4,17,23,21,0,0,0,0,0,0,0,2,14
295676,6,3,26,29,0,0,0,0,0,0,0,2,10
221686,2,0,31,29,1,1,0,1,0,1,2,2,12
4173,0,22,25,24,0,0,1,0,0,0,2,2,10
173885,4,18,18,19,0,0,1,0,0,0,0,2,17
65675,4,1,33,20,0,0,1,0,0,4,0,2,10
192174,0,23,26,8,0,0,0,0,0,0,0,2,6
348778,0,14,50,30,0,0,1,0,0,2,0,2,16
228654,3,22,38,25,0,0,1,0,0,4,0,0,15
18008,3,8,28,16,0,0,0,0,0,0,0,2,10
319285,3,11,22,19,0,0,0,1,0,0,3,2,5
191408,5,12,16,9,0,0,1,0,0,4,0,0,6
272043,6,18,49,9,0,0,0,0,0,3,0,2,2
329189,1,13,26,1,1,1,0,0,0,0,0,0,1
183146,5,15,41,60,0,0,0,0,0,2,0,2,23
142913,4,12,21,13,0,0,1,0,0,3,0,2,9
146228,6,20,45,25,0,0,1,0,0,2,0,2,14
197270,1,17,22,18,0,1,0,0,0,1,0,2,14
241073,0,18,24,10,0,0,1,0,0,0,0,0,6
87815,1,19,20,19,0,0,1,0,0,1,0,2,13
317319,5,22,29,28,0,0,0,0,0,0,0,0,15
245836,6,6,19,27,0,1,0,0,0,2,0,2,11
333006,1,20,27,14,0,0,0,0,0,0,0,0,12
128689,5,18,38,11,0,0,1,1,0,0,0,0,11
37996,5,19,45,23,0,0,1,0,0,4,0,2,14
29759,5,1,42,9,0,0,0,0,0,0,0,0,7
25422,2,13,29,10,0,0,1,0,0,0,0,0,6
240368,3,22,22,1,0,0,1,0,0,0,0,0,1
178197,5,1,21,33,0,0,1,1,0,0,0,2,18
85859,0,2,17,34,1,0,1,0,0,0,0,2,14
54670,2,0,39,35,1,0,1,0,0,1,0,2,16
50542,0,4,41,28,1,0,1,0,3,5,0,2,15
61747,6,0,33,43,0,0,1,1,0,2,1,2,15
13542,3,2,19,8,0,1,1,0,0,0,0,0,8
57865,4,18,35,28,0,0,0,0,0,3,0,2,6
119238,4,7,27,16,0,0,1,0,0,3,0,0,10
39071,5,21,28,2,0,0,1,1,0,0,0,0,2
40907,1,18,31,18,0,0,0,0,0,4,0,2,10
233919,6,14,32,9,0,0,1,1,0,0,0,0,8
93839,3,19,66,13,0,0,0,0,0,0,0,2,12
341829,1,6,48,21,0,1,1,0,0,0,0,0,13
315063,5,21,23,18,0,1,1,0,0,4,0,0,10
235157,4,13,42,10,0,0,0,0,0,0,0,0,10
12915,3,13,21,14,0,0,1,0,0,0,0,0,12
276858,3,18,61,22,0,0,1,0,0,1,0,2,12
369524,3,20,25,18,0,0,0,0,0,2,0,2,5
190255,6,17,30,53,0,0,1,0,0,1,0,2,19
320110,4,10,17,9,0,0,1,0,0,0,0,2,6
159252,1,4,28,12,1,1,0,1,4,0,0,0,5
58196,5,3,37,44,0,1,0,0,0,2,3,2,12
162144,5,0,50,16,0,0,1,0,0,2,0,0,9
57982,2,6,26,25,0,0,1,0,0,3,0,2,14
118280,6,17,50,30,0,0,0,0,0,4,0,2,11
12396,5,4,22,43,0,0,0,1,0,2,0,3,27
141640,6,18,52,9,0,0,0,0,0,3,0,2,3
259968,2,1,24,15,0,0,1,1,0,0,0,0,15
49283,6,1,34,90,1,0,1,0,3,4,2,2,35
102312,2,18,32,15,0,0,0,0,0,0,0,2,8
276534,3,2,29,29,1,0,1,0,4,0,0,0,12
41825,4,19,30,36,0,0,1,0,0,0,0,2,16
341453,0,21,51,25,0,0,0,0,0,4,1,2,8
354706,6,20,28,26,0,0,0,1,0,3,3,0,5
226813,4,22,19,12,0,0,1,0,0,4,0,0,7
10278,2,15,29,18,0,0,1,0,0,0,0,0,15
342011,4,22,22,44,1,1,1,0,0,5,0,0,17
36094,2,16,46,35,0,0,1,0,0,2,0,2,19
262716,0,22,32,39,0,0,1,0,0,0,0,2,22
366244,1,13,17,19,0,0,1,0,0,5,0,0,11
30843,6,13,28,10,0,0,0,0,0,0,0,0,10
101161,1,17,25,14,0,0,0,0,0,0,2,2,6
21499,2,2,22,32,0,0,1,0,0,3,0,2,12
227958,1,1,28,17,1,1,0,0,0,3,0,0,6
41614,1,21,24,45,0,0,0,0,10,0,0,0,18
101576,3,21,25,44,1,0,1,0,0,5,0,2,20
351784,4,22,41,21,0,0,0,0,0,0,0,2,11
256948,3,10,44,11,0,0,0,0,0,0,0,2,8
57019,0,15,21,27,0,0,0,1,0,0,0,2,14
128880,6,23,23,18,0,0,1,0,0,0,0,2,17
299319,0,14,22,7,0,0,1,0,0,2,0,0,5
53546,3,12,36,34,0,0,1,0,0,5,1,2,13
138517,3,18,35,20,0,0,0,0,0,2,0,2,7
161835,2,9,28,19,0,0,0,0,0,1,0,2,8
11086,4,21,28,18,0,1,1,0,0,2,0,2,13
77064,5,21,40,31,0,1,0,0,0,2,0,2,10
347397,5,1,26,21,1,0,1,0,0,0,0,2,19
365815,5,8,33,26,0,0,1,0,0,1,0,2,14
349925,3,21,32,16,1,1,0,0,0,0,0,2,13
113070,5,0,26,54,0,0,1,0,0,2,0,2,22
330086,1,22,57,9,0,0,0,0,0,0,0,0,9
163713,6,2,34,20,0,0,1,0,0,0,0,2,19
284020,4,20,30,27,0,0,0,1,0,2,0,2,16
172871,5,7,26,42,0,1,0,0,8,4,0,2,14
317212,4,20,20,11,0,0,1,0,0,2,2,0,6
196058,2,16,18,19,1,0,0,0,0,1,0,2,12
11954,5,16,40,20,0,0,0,1,0,0,0,2,9
266913,5,0,19,21,0,0,1,1,0,4,0,2,10
43387,1,11,31,14,0,0,1,0,0,2,0,2,11
210699,1,6,23,21,0,0,0,0,0,0,0,2,15
235967,0,17,18,15,0,1,1,0,0,0,0,0,13
151846,4,1,18,47,0,0,1,0,7,4,0,2,16
110480,3,16,19,41,0,1,0,1,0,2,0,2,20
346966,5,4,36,21,0,0,0,0,4,4,0,0,8
308636,4,3,26,7,0,0,1,0,0,0,0,0,6
269284,0,18,37,41,0,0,1,0,0,0,0,2,21
178259,3,21,21,57,1,1,1,1,0,2,2,2,23
294586,6,2,22,51,0,0,1,0,0,2,0,2,24
122852,6,19,23,19,0,1,0,0,0,0,0,2,12
347034,5,22,25,2,0,0,0,1,0,0,0,0,2
255499,5,8,18,20,0,0,1,1,0,2,0,2,9
271467,4,6,28,15,0,0,0,0,0,0,0,0,13
103067,0,19,18,24,0,0,1,0,0,2,0,2,17
198315,0,23,51,16,0,0,0,0,0,0,0,2,13
199751,4,14,21,81,0,0,0,0,8,2,2,2,24
311465,2,17,29,29,0,0,1,0,0,4,0,2,12
197788,6,12,19,40,0,1,1,0,0,2,0,2,19
259675,1,21,33,24,0,0,0,0,0,0,0,2,10
39469,4,17,30,12,0,0,1,0,0,0,0,2,10
313034,1,7,25,49,0,0,0,0,0,0,0,2,17
335767,1,10,31,30,0,0,1,0,0,5,0,2,11
68725,6,17,48,3,0,0,0,0,0,0,0,0,3
70927,4,19,32,28,0,0,0,0,0,2,0,2,17
335364,4,6,22,20,0,0,1,0,0,4,0,0,12
42879,4,11,43,37,0,0,0,0,0,4,3,2,7
354473,6,0,31,20,0,0,1,1,0,3,0,0,12
236828,0,13,27,20,0,0,1,0,0,0,0,0,15
236322,4,0,30,26,0,0,0,0,0,4,0,2,6
36405,4,13,22,1,0,1,0,0,0,0,0,2,0
92292,3,6,25,18,0,0,0,0,0,0,0,0,16
108794,0,4,28,9,0,0,0,0,0,0,0,0,9
52785,4,13,19,13,0,0,1,0,0,0,0,0,12
213914,6,5,26,18,1,0,1,0,0,5,0,0,9
29324,2,18,26,7,0,0,1,0,0,0,0,0,6
249710,3,18,19,6,0,0,0,0,0,0,0,2,4
29554,4,17,25,12,0,0,1,0,0,0,0,0,12
248341,1,23,47,27,0,0,0,0,0,1,0,2,10
232091,6,18,28,18,0,1,0,0,0,2,0,2,6
191005,1,5,46,10,0,0,0,0,0,2,0,0,8
29097,3,22,31,42,0,0,1,0,0,0,0,2,22
74207,6,2,33,17,0,0,1,0,0,2,0,2,8
71184,2,2,18,6,0,0,0,1,0,0,0,0,5
62665,6,17,38,16,0,0,1,0,0,2,2,0,8
183758,1,17,58,29,0,0,1,0,0,4,0,2,13
135288,6,1,54,8,0,0,0,0,0,3,0,0,5
166609,4,19,26,36,0,0,1,1,0,1,0,2,19
17281,1,6,54,23,0,0,0,0,2,0,0,2,16
76094,2,0,24,21,1,1,1,1,0,4,0,2,11
309996,5,11,34,9,0,0,0,1,0,3,0,2,4
364077,3,15,19,15,0,0,1,0,0,5,0,0,9
131866,1,21,35,15,0,0,0,0,0,0,0,2,6
209202,5,1,20,27,0,0,0,0,0,0,0,2,13
287933,4,4,26,8,0,0,1,0,0,0,0,0,6
1315,0,13,63,21,0,0,1,1,0,0,0,3,15
353053,4,19,37,20,0,0,1,1,0,2,0,2,10
103166,5,19,28,24,0,1,0,0,0,2,0,2,13
173156,1,17,61,6,0,0,0,0,0,0,0,0,4
182091,5,22,27,17,0,1,0,0,0,0,0,3,10
2294,2,19,26,4,0,0,1,0,0,0,0,0,4
226226,3,22,34,29,0,0,1,0,0,4,0,0,10
369079,3,12,38,15,0,0,0,0,0,0,0,2,10
140040,1,5,28,34,0,0,1,0,0,0,0,2,12
274424,4,15,27,19,0,0,0,1,0,2,0,2,11
277783,6,15,39,10,0,1,0,0,0,0,0,2,4
170772,4,17,26,24,0,1,0,0,0,0,0,2,17
207281,4,18,31,34,0,0,1,0,0,0,0,2,17
124459,0,16,26,30,0,1,0,0,0,4,0,2,9
107245,3,16,34,25,0,0,1,0,3,2,1,2,11
298861,3,13,36,9,0,0,0,0,0,0,0,0,7
239579,4,2,29,33,0,1,1,0,0,5,0,2,22
344489,4,0,31,6,1,0,1,0,0,0,0,2,4
322214,2,4,34,11,0,0,1,0,0,3,0,0,8
43083,2,18,47,4,0,1,0,0,0,0,0,2,3
148266,2,14,25,15,0,0,0,1,0,1,0,0,12
170867,0,20,23,44,0,0,1,0,0,5,0,2,16
154169,5,0,30,34,0,0,1,1,0,0,0,2,18
231091,4,6,17,9,1,0,0,1,0,0,0,0,7
21070,4,13,23,57,0,0,1,0,0,4,0,2,23
62262,0,1,25,19,0,0,1,1,0,0,0,2,11
241629,6,18,25,33,0,0,1,0,0,0,2,0,13
249243,6,16,18,15,0,0,1,0,0,0,0,2,11
243933,0,13,24,34,0,1,0,0,6,4,0,2,15
85417,6,23,27,14,0,0,0,0,0,0,0,2,12
10307,0,16,28,17,1,0,1,0,0,5,0,0,10
34577,4,15,23,23,0,0,0,0,0,5,0,2,14
237008,0,3,24,31,0,0,1,0,0,0,0,2,18
11094,6,11,24,49,0,0,1,0,0,5,3,0,16
245459,0,20,18,10,0,0,1,0,0,2,0,0,8
262183,2,15,41,9,0,0,1,0,0,0,0,0,9
67496,1,9,25,20,0,0,1,0,0,4,0,2,13
38671,2,17,25,17,0,0,0,0,0,1,3,2,7
149526,1,20,29,14,1,0,0,0,0,0,0,2,6
248028,4,19,24,13,0,0,0,0,0,0,0,0,11
100253,1,8,35,34,0,0,0,0,0,2,2,2,20
35841,2,7,22,13,1,0,1,0,0,3,2,0,7
46962,4,10,49,12,1,0,0,0,2,2,0,0,4
360089,2,2,20,6,0,0,0,0,0,1,0,2,4
170640,6,7,37,11,0,0,1,1,0,0,0,0,10
292939,5,0,21,32,0,0,0,0,0,1,0,0,14
51764,3,0,17,10,0,0,1,0,0,0,0,0,8
128516,6,18,32,19,0,0,0,0,0,0,0,2,12
162565,5,4,26,19,1,0,1,0,0,0,0,0,12
243759,4,4,31,35,0,0,1,1,0,1,0,2,23
136063,5,20,43,9,0,0,0,1,0,0,0,2,4
188905,2,3,23,20,1,1,1,0,0,0,0,0,16
306705,4,5,49,27,1,0,1,0,4,4,0,2,10
47131,6,18,39,12,0,1,0,0,0,0,0,2,6
115780,0,17,21,7,1,0,1,0,0,0,0,2,5
262526,4,15,33,36,0,0,0,0,0,3,0,2,8
74146,1,17,42,8,1,0,1,0,0,0,0,0,8
16963,2,2,22,32,1,0,1,1,0,3,0,3,25
51927,5,0,23,2,0,0,0,0,0,0,0,0,2
51639,2,2,25,16,0,0,0,0,0,2,0,2,7
